molecule,SMILES,precursor_scscore,scscore,anode_limit,element_friendliness,capacity(mAh/g),total_score
101,[Li]n1c(=O)n([Li])c2cc(F)ccc21,0.49698926448586295,0.7296946622558705,1.0,0.6785714285714287,0.8985779132140106,3.803833268527173
192,[Li]n1c(=O)n([Li])c2cc(F)c(F)cc21,0.6278950099869159,0.6560937158338267,1.0,1.0,0.49371262303439384,3.7777013488551363
33,[Li]n1c(=O)n([Li])c2cc(C)ccc21,0.5040843162207546,0.7798438943282208,1.0,0.2556390977443609,1.0,3.539567308293336
206,[Li]n1c(=O)n([Li])c2c(F)cccc21,0.3906723354443787,0.5286514612206492,1.0,0.6785714285714287,0.8985779132140106,3.496473138450467
244,[Li]n1c(=O)n([Li])c2c(F)c(F)ccc21,0.4009809717379264,0.5353995228782942,1.0,1.0,0.49371262303439384,3.4300931176506144
112,[Li]n1c(=O)n([Li])c2cc(O)ccc21,0.4464904562391226,0.6775250386264403,1.0,0.3193277310924371,0.9489118375373613,3.3922550634953614
204,[Li]n1c(=O)n([Li])c2c(F)cc(F)cc21,0.3505761836737751,0.5307193587164444,1.0,1.0,0.49371262303439384,3.3750081654246133
62,[Li]n1c(=O)n([Li])c2c(O)cccc21,0.47845197739318623,0.5091765772672772,1.0,0.3193277310924371,0.9489118375373613,3.255868123290262
27,[Li]n1c(=O)n([Li])c2cc(OC)ccc21,0.5143506089175005,0.8707856333677514,1.0,0.22857142857142884,0.6185456445357004,3.232253315392381
31,[Li]n1c(=S)n([Li])c2ccccc21,0.8545365290958984,1.0,0.0,0.3571428571428573,0.9471467811260046,3.1588261673647606
256,[Li]n1c(=O)n([Li])c2cc(F)c(C)cc21,0.48250505326994253,0.4734557137728174,1.0,0.5263157894736841,0.5758725750932341,3.058149131609678
150,[Li]n1ccc2ccc3ccn([Li])c3c21,0.48302378173038985,0.5427106603799413,1.0,0.22857142857142884,0.799633843769157,3.053939714450917
41,[Li]n1c(=O)n([Li])c2cc(C)c(C)cc21,0.5652419988938014,0.6446090852990257,1.0,0.18181818181818202,0.6617738075299846,3.0534430735409943
193,[Li]n1c(=S)n([Li])c2cc(O)ccc21,0.5299099645269394,0.6163621054888595,1.0,0.3193277310924371,0.5748132088788918,3.040413009987128
1,[Li]n1c(=S)c(=S)n([Li])c2ccccc21,0.7711083514466663,0.9170818567857969,1.0,0.2857142857142859,0.06107052783983476,3.0349750217865843
91,[Li]n1c(=O)n([Li])c2cc(O)c(O)cc21,0.4243357346027698,0.6393850874409086,1.0,0.2857142857142859,0.5762752903011458,2.92571039805911
14,[Li]n1c(=S)n([Li])c2cc(OC)ccc21,0.586946038182345,0.8069316168719726,1.0,0.22857142857142884,0.29939712183014566,2.921846205455892
16,[Li]n1c(=S)n([Li])c2cc(C)c(C)cc21,0.7157696577847728,0.5821718135807474,1.0,0.18181818181818202,0.33566173954515516,2.8154213927288576
507,[Li]n1c(=O)n([Li])c2cc(OC)c(F)cc21,0.5618961309998541,0.48307601871284606,1.0,0.4857142857142858,0.26476137253011034,2.7954478079570966
24,[Li]n1c(=O)n([Li])c2cc(Cl)ccc21,0.5347556340155054,0.6965168543939538,1.0,0.035714285714286004,0.5251076775319049,2.7920944516556503
283,[Li]n1c(=O)n([Li])c2c(F)cc(C)cc21,0.2544985393160703,0.41727419234460994,1.0,0.5263157894736841,0.5758725750932341,2.7739610962275982
97,[Li]n1c(=O)n([Li])c2c(C)c(C)ccc21,0.3973128907254908,0.3995275396068618,1.0,0.18181818181818202,0.6617738075299846,2.6404324196805193
4,[Li]N1B(c2ccccc2)N([Li])c2ccccc21,0.8397255405561318,0.6110354961718653,1.0,0.10989010989011004,0.06483628671861452,2.6254874333367217
284,[Li]n1c(=O)n([Li])c2c(C)cc(F)cc21,0.11128902602613559,0.41179076813806875,1.0,0.5263157894736841,0.5758725750932349,2.625268158731123
30,[Li]n1c(=O)c(=O)n([Li])c2ccccc21,0.6993808725840877,0.9772034261644126,0.0,0.2857142857142859,0.6627495046994248,2.625048089162211
233,[Li]n1c(=O)n([Li])c2cc(CF)ccc21,0.14706723676552402,0.36843108379389905,1.0,0.5263157894736841,0.5758725750932349,2.617686685126342
226,[Li]n1c(=O)n([Li])c2c(C)c(F)ccc21,0.21949222771245713,0.27094651612773046,1.0,0.5263157894736841,0.5758725750932349,2.5926271084071066
578,[Li]n1c(=S)n([Li])c2c(F)cc(C)cc21,0.2726980444957564,0.4950035388368319,1.0,0.5263157894736841,0.2635307008247797,2.557548073631052
49,[Li]n1c(=S)n([Li])c2cc(F)c(F)cc21,0.6264031042526677,0.6839564862075856,0.0,1.0,0.19428633132712242,2.5046459217873758
77,[Li]n1c(=O)n([Li])c2cc(Cl)c(F)cc21,0.5263904009040327,0.4114555372689287,1.0,0.3571428571428573,0.18767261976540603,2.4826614150812247
151,[2H]c1c([2H])c([2H])c2c(c1[2H])n([Li])c(=S)n2[Li],0.5203415190527446,0.7448195156859179,0.0,0.3571428571428573,0.8467374148920754,2.4690413067735952
205,[Li]n1c(=O)n([Li])c2c(CF)cccc21,0.17525226859446633,0.17167807318328887,1.0,0.5263157894736841,0.5758725750932341,2.4491187063446733
184,[Li]n1c(=S)n([Li])c2cc(OC)c(F)cc21,0.5231996938479551,0.432578108064112,1.0,0.4857142857142858,3.5607045094140994e-16,2.4414920876263535
68,[Li]N1C(=O)C(C(=O)O)N([Li])c2ccccc21,0.42297194052090087,0.7249248073546992,1.0,0.18181818181818202,0.09476233831326786,2.42447726800705
120,[Li]n1c(=S)n([Li])c2cc(F)ccc21,0.5282431984833001,0.6825373466786171,0.0,0.6785714285714287,0.533107400791542,2.422459374524888
174,[Li]n1c(=O)n([Li])c2c(O)c(O)ccc21,0.059160597410434994,0.47979085081243567,1.0,0.2857142857142859,0.5762752903011458,2.4009410242383025
276,[Li]n1c(=O)n([Li])c2c(F)cc(S)cc21,0.15449084581785105,0.39511740776521015,1.0,0.6218487394957983,0.22872460412293003,2.4001815972017897
57,[Li]n1c(=O)c(=O)n([Li])c2cc(O)c(O)cc21,0.4260375485905526,0.6504731999585621,1.0,0.22857142857142884,0.06325297519564214,2.368335152316186
559,[Li]n1c(=S)n([Li])c2c(F)cc(OC)cc21,0.2898022830311969,0.5790370205166318,1.0,0.4857142857142858,3.5607045094140994e-16,2.3545535892621148
121,[Li]n1c(=S)n([Li])c2c(F)cccc21,0.5512653926915303,0.5532255621855926,0.0,0.6785714285714287,0.533107400791542,2.3161697842400937
75,[Li]n1c(CCC(=O)[O-])[n+]([Li])c2ccccc21,0.44795025611415107,0.5836926295350733,1.0,0.14285714285714296,0.12688670691487058,2.3013867354212376
36,[Li]n1c(=O)c(=O)n([Li])c2cc(F)c(F)cc21,0.6887906003021572,0.7463294440306366,0.0,0.8571428571428571,0.0014310679929485414,2.2936939694685994
257,[Li]n1c2cc(F)c(C)c(F)c2n1[Li],0.31307975787801934,0.2549689710898243,0.0,0.9243697478991595,0.8008946713384161,2.293313148205419
334,[Li]n1c(=O)n([Li])c2cc3c(cc21)OCCO3,0.43154966212687385,0.5772391032745019,1.0,0.18181818181818202,0.09476233831326857,2.2853692855328265
71,[Li]n1c(=O)n([Li])c2cc(CC(=O)O)ccc21,0.32512060159773654,0.6762161832651036,1.0,0.18181818181818202,0.09476233831326857,2.2779173049942907
251,[Li]n1c(=O)n([Li])c2cc(C(=C)C)c(F)cc21,0.3842081059437735,0.35962298372545476,1.0,0.38509316770186325,0.09445584353509313,2.223380100906185
210,[Li]n1c(=S)n([Li])c2c(F)c(F)ccc21,0.4299527762477436,0.5963102646773301,0.0,1.0,0.19428633132712242,2.2205493722521963
346,[Li]n1c(=S)n([Li])c2c(C)cc(C)cc21,0.3502283858351745,0.3348234114235125,1.0,0.18181818181818202,0.33566173954515516,2.2025317186220246
547,[Li]n1c(=O)n([Li])c2cc(C(C)(F)F)ccc21,0.22105443687737547,0.33129104103599616,1.0,0.6493506493506493,0.0007610469172220627,2.2024571741812426
342,[Li]n1c(=O)n([Li])c2cc(C(C)=O)c(C)cc21,0.39350787406702475,0.5190042943198496,1.0,0.14285714285714296,0.12688670691487058,2.182256018158888
2,[Li]n1c(=S)n([Li])c2cc(OCC)ccc21,0.4282990107813857,0.5116017084473453,1.0,0.16149068322981378,0.06146568199093538,2.16285708444948
15,[Li]n1c(=O)c(=O)n([Li])c2cc(F)ccc21,0.5784042395172269,0.7063648002350091,0.0,0.5714285714285712,0.3011088519064104,2.1573064630872176
574,[Li]n1c(=O)n([Li])c2c(F)c(Cl)ccc21,0.28837547544067743,0.31976653247001496,1.0,0.3571428571428573,0.18767261976540603,2.152957484818956
187,[Li]n1c(=S)n([Li])c2c(F)cc(F)cc21,0.39645506689286425,0.5569726487695708,0.0,1.0,0.19428633132712242,2.1477140469895577
280,[Li]n1c(=O)n([Li])c2c(F)cc(CC)cc21,0.017045200744279475,0.3737099914998898,1.0,0.41558441558441545,0.30030740794867294,2.1066470157772574
279,[Li]n1c(=S)n([Li])c2c(F)ccc(C)c21,0.5592611281508924,0.7330514781067752,0.0,0.5263157894736841,0.2635307008247797,2.0821590965561314
285,[Li]n1c(=O)n([Li])c2c(F)cc(SC)cc21,0.20631887493151282,0.3867158735968396,1.0,0.4857142857142858,0.0,2.0787490342426382
198,[Li]n1c(=O)n([Li])c2cc(CC(F)F)ccc21,0.0696823861099077,0.3399934755566106,1.0,0.6493506493506493,0.0007610469172220627,2.0597875579343894
25,[Li]n1c(=S)n([Li])c2cc(C)ccc21,0.5849498000928586,0.5961193709808661,0.0,0.2556390977443609,0.6170506277815779,2.053758896599663
60,[Li]n1c(=O)c(=S)n([Li])c2ccccc21,0.6186289829986859,0.7989564570764665,0.0,0.2857142857142859,0.3364794710307857,2.039779196820224
201,[Li]n1c(=O)n([Li])c2cc(CCF)ccc21,0.021140872175850284,0.29665019914218826,1.0,0.41558441558441545,0.30030740794867367,2.0336828948511276
98,[Li]n1c(=O)n([Li])c2cc(C=O)ccc21,0.4177957240574027,0.652971980462675,0.0,0.2857142857142859,0.6627495046994255,2.019231494933789
250,[Li]n1c(=O)n([Li])c2cc(C(C)C)c(F)cc21,0.2791146167632546,0.33181322742995184,1.0,0.33142857142857163,0.06225627792202357,2.004612693543802
26,[Li]n1c(=S)n([Li])c2c(C)cccc21,0.5524451271898958,0.5610491752763188,0.0,0.2556390977443609,0.6170506277815779,1.9861840279921534
197,[Li]n1c(=O)n([Li])c2c(CC(F)F)cccc21,0.11669728879286002,0.21104731632201518,1.0,0.6493506493506493,0.0007610469172220627,1.9778563013827466
368,[Li]N1c2ccccc2N([Li])c2cscc21,0.7020645974927098,0.8884452835196701,0.0,0.20408163265306128,0.15922494036162793,1.953816454027069
142,[Li]n1c(=S)n([Li])c2c(O)cccc21,0.5263586032867615,0.5115132574405999,0.0,0.3193277310924371,0.5748132088788918,1.9320128006986903
109,[Li]n1c(=O)n([Li])c2c3ccccc3ccc21,0.21860266220403096,0.2814723173912417,1.0,0.18181818181818202,0.2286721870542369,1.9105653484676917
337,[Li]n1c(S(=O)(=O)[O-])[n+]([Li])c2ccccc21,1.0,0.6441732861198223,0.0,0.2556390977443609,0.00028915515145930856,1.9001015390156426
99,[Li]n1c(=O)n([Li])c2c(C=O)cccc21,0.3898625367061497,0.5499709007872066,0.0,0.2857142857142859,0.6627495046994255,1.8882972279070676
373,[Li]N1ON([Li])c2c1ccc1ccccc21,0.4133332933488811,0.8016754724769278,0.0,0.20408163265306128,0.45222439073745807,1.8713147892163282
22,[Li]n1c(=O)c(=O)n([Li])c2cc(C)ccc21,0.5508788737051847,0.7340377068772164,0.0,0.20408163265306128,0.374831646831382,1.8638298600668444
348,[Li]n1c(CC(=O)[O-])[n+]([Li])c2ccccc21,0.5921085784055692,0.6566634025720439,0.0,0.20408163265306128,0.3748316468313827,1.827685260462057
207,[Li]n1c(=S)n([Li])c2cc(OCF)ccc21,0.07482917286372762,0.25252025082447566,1.0,0.4857142857142858,3.5607045094140994e-16,1.8130637094024895
40,[Li]n1c(=O)n([Li])c2cc(C(C)=O)ccc21,0.5094323616123382,0.716450999857825,0.0,0.20408163265306128,0.3748316468313827,1.8047966409546072
11,[Li]n1c(=O)n([Li])c2cc3ccccc3cc21,0.5750294501142851,0.801110595838873,0.0,0.18181818181818202,0.2286721870542369,1.7866304148255772
188,[Li]n1c(=S)n([Li])c2cc(F)c(C)cc21,0.510537148413735,0.45662910322641254,0.0,0.5263157894736841,0.2635307008247797,1.7570127419386115
274,[Li]n1c(=O)n([Li])c2c(F)cc(C(C)C)cc21,0.1876923236035515,0.17543018596072457,1.0,0.33142857142857163,0.06225627792202357,1.7568073589148712
88,[Li]n1c(=O)n([Li])c2c(Cl)cccc21,0.5538274522862338,0.6032530916078677,0.0,0.035714285714286004,0.5251076775319049,1.7179025071402925
6,[Li]n1c(=O)c(=O)n([Li])c2cc(OC)ccc21,0.6197798452596023,0.8213599210200049,0.0,0.18181818181818202,0.09476233831326786,1.717720286411057
238,[Li]n1c(=O)n([Li])c2c(F)c(OC)c(C)cc21,0.05047101847476727,0.19813014533893564,1.0,0.38509316770186325,0.031363234698631254,1.6650575662141973
378,[2H]c1cccc2c1n([Li])c(=S)n2[Li],0.023140560106483868,0.3619391330887272,0.0,0.3571428571428573,0.9215798368367096,1.663802387174778
8,[Li]n1c(=O)c(=O)n([Li])c2cc(C)c(C)cc21,0.6440668030905036,0.7484049385361898,0.0,0.14285714285714296,0.12688670691487058,1.6622155913987071
17,[Li]n1c(=O)n([Li])c2cc(C(=O)O)ccc21,0.4488799283796849,0.6188283909688268,0.0,0.2556390977443609,0.3377625852882966,1.6611100023811693
260,[Li]n1c(=O)n([Li])c2cc(C(=O)O)c(F)cc21,0.565384192249703,0.5302026522651392,0.0,0.5263157894736841,0.032046142647259405,1.6539487766357857
560,[Li]n1c(=S)n([Li])c2cc(CO)c(F)cc21,0.4928885808634715,0.6638252111952007,0.0,0.4857142857142858,3.5607045094140994e-16,1.6424280777729583
47,[Li]n1c(=O)n([Li])c2cc(C(=O)OC)ccc21,0.5766933107988856,0.7635547909024886,0.0,0.18181818181818202,0.09476233831326857,1.616828621832825
581,[Li]n1c(=S)n([Li])c2c(F)c(C)ccc21,0.3818313684907246,0.43657370456322453,0.0,0.5263157894736841,0.2635307008247797,1.6082515633524128
139,[Li]n1c(=O)c(=O)n([Li])c2cc(O)ccc21,0.4231110676664497,0.5841046148774628,0.0,0.2556390977443609,0.3377625852882959,1.6006173655765694
217,[Li]n1c(=O)n([Li])c2c(F)c(COC)ccc21,0.0,0.1780856780039039,1.0,0.38509316770186325,0.031363234698631254,1.5945420804043984
215,[Li]n1c(=O)c(=O)n([Li])c2cc(F)c(C)cc21,0.5739196581661987,0.4801226149870807,0.0,0.4489795918367345,0.06295231976009724,1.5659741847501112
135,[Li]n1c(=S)n([Li])c2c(OC)cccc21,0.5170517648559038,0.5065445993111111,0.0,0.22857142857142884,0.29939712183014566,1.5515649145685892
10,[Li]n1c(=S)n([Li])c2cc(Cl)ccc21,0.5988086360239082,0.6324529338774181,0.0,0.035714285714286004,0.22077557567367084,1.4877514312892832
506,[Li]n1c(=O)n([Li])c2cc(C(F)F)ccc21,0.23456563493289403,0.1834228345974031,0.0,0.7969924812030071,0.22959845815462107,1.4445794088879254
3,[Li]n1c(=S)n([Li])c2cc(C(=O)O)ccc21,0.5671798981749164,0.5588053728699995,0.0,0.2556390977443609,0.062161386154440175,1.443785754943717
108,[Li]n1c(=S)n([Li])c2c(Cl)cccc21,0.5112964646978688,0.6450499129337077,0.0,0.035714285714286004,0.22077557567367084,1.4128362390195335
580,[Li]n1c(=S)n([Li])c2c(C)cc(F)cc21,0.24134585926552207,0.323877189422328,0.0,0.5263157894736841,0.2635307008247797,1.355069538986314
335,[Li]n1c(=S)n([Li])c2c(C)c(C)ccc21,0.4503133995446557,0.35571020775570383,0.0,0.18181818181818202,0.33566173954515516,1.3235035286636967
558,[Li]n1c(=S)n([Li])c2c(F)c(OC)ccc21,0.31228229454322876,0.524154030222136,0.0,0.4857142857142858,3.5607045094140994e-16,1.322150610479651
0,[Li]n1c(=O)c(=O)n([Li])c2cc(Cl)ccc21,0.5653065284250851,0.7048380152513807,0.0,0.0,0.024982720845704093,1.2951272645221699
579,[Li]n1c(=S)n([Li])c2c(C)c(F)ccc21,0.23459337890190504,0.24622179803709635,0.0,0.5263157894736841,0.2635307008247797,1.2706616672374653
168,[Li]n1c(=O)c(=O)n([Li])c2cc(CC)ccc21,0.3032816973142357,0.6697892168708967,0.0,0.14285714285714296,0.12688670691487058,1.242814763957146
555,[Li]n1c(=S)n([Li])c2c(OC)c(F)ccc21,0.25245895710684113,0.43402784645069176,0.0,0.4857142857142858,3.5607045094140994e-16,1.172201089271819
564,[Li]n1c(=S)n([Li])c2cc(CC)c(F)cc21,0.3210656918521434,0.38849224816197225,0.0,0.41558441558441545,0.030292892345782304,1.1554352479443135
502,[Li]n1c(=O)n([Li])c2c(F)cc(C(=O)O)cc21,0.26175722845428784,0.3095533517663091,0.0,0.5263157894736841,0.03204614264725869,1.1296725123415396
290,[Li]n1c(=S)n([Li])c2c(OCF)cccc21,0.1378910993299371,0.4413983622490828,0.0,0.4857142857142858,3.5607045094140994e-16,1.065003747293306
548,[Li]n1c(=O)c(=O)n([Li])c2cc(CF)ccc21,0.20540668880689722,0.30990417285390987,0.0,0.4489795918367345,0.06295231976009724,1.0272427732576388
70,[Li]N1CC(=O)N([Li])c2ccc(C(=O)O)cc21,0.42714757002666304,0.28317591969446615,0.0,0.18181818181818202,0.09476233831326857,0.9869040098525798
69,[Li]N1CC(=O)N([Li])c2cc(C(=O)O)ccc21,0.37569339128549845,0.2971081653377393,0.0,0.18181818181818202,0.09476233831326857,0.9493820767546882
141,[Li]N1CN([Li])c2c1ccc1ccccc21,0.1201285000678116,0.0,0.0,0.16149068322981378,0.49174648300391655,0.7733656663015419
